,0,1,2,3,4,5,6,7,8,9,10,11,12
3748,23,16,42,72,33,36,44,78,20,21,59,65,78
3749,42,60,42,72,33,36,44,78,20,21,59,65,78
3750,23,60,42,72,33,36,44,78,20,21,59,65,78
3751,42,16,24,49,33,36,44,78,20,21,59,65,78
3752,23,16,24,49,33,36,44,78,20,21,59,65,78
3753,42,60,24,49,33,36,44,78,20,21,59,65,78
3754,23,60,24,49,33,36,44,78,20,21,59,65,78
3755,42,16,42,49,33,36,44,78,20,21,59,65,78
3756,23,16,42,49,33,36,44,78,20,21,59,65,78
3757,42,60,42,49,33,36,44,78,20,21,59,65,78
3758,23,60,42,49,33,36,44,78,20,21,59,65,78
3759,42,16,24,72,97,37,30,78,20,21,59,65,78
3760,23,16,24,72,97,37,30,78,20,21,59,65,78
3761,42,60,24,72,97,37,30,78,20,21,59,65,78
3762,23,60,24,72,97,37,30,78,20,21,59,65,78
3763,42,16,42,72,97,37,30,78,20,21,59,65,78
3764,23,16,42,72,97,37,30,78,20,21,59,65,78
3765,42,60,42,72,97,37,30,78,20,21,59,65,78
3766,23,60,42,72,97,37,30,78,20,21,59,65,78
3767,42,16,24,49,97,37,30,78,20,21,59,65,78
3768,23,16,24,49,97,37,30,78,20,21,59,65,78
3769,42,60,24,49,97,37,30,78,20,21,59,65,78
3770,23,60,24,49,97,37,30,78,20,21,59,65,78
3771,42,16,42,49,97,37,30,78,20,21,59,65,78
3772,23,16,42,49,97,37,30,78,20,21,59,65,78
3773,42,60,42,49,97,37,30,78,20,21,59,65,78
3774,23,60,42,49,97,37,30,78,20,21,59,65,78
3775,42,16,24,72,33,37,30,78,20,21,59,65,78
3776,23,16,24,72,33,37,30,78,20,21,59,65,78
3777,23,60,24,72,33,37,30,78,20,21,59,65,78
3778,42,16,42,72,33,37,30,78,20,21,59,65,78
3779,23,16,42,72,33,37,30,78,20,21,59,65,78
3780,42,60,42,72,33,37,30,78,20,21,59,65,78
3781,23,60,42,72,33,37,30,78,20,21,59,65,78
3782,42,16,24,49,33,37,30,78,20,21,59,65,78
3783,23,16,24,49,33,37,30,78,20,21,59,65,78
3784,42,60,24,49,33,37,30,78,20,21,59,65,78
3785,23,60,24,49,33,37,30,78,20,21,59,65,78
3786,42,16,42,49,33,37,30,78,20,21,59,65,78
3787,23,16,42,49,33,37,30,78,20,21,59,65,78
3788,42,60,42,49,33,37,30,78,20,21,59,65,78
3789,23,60,42,49,33,37,30,78,20,21,59,65,78
3790,42,16,24,72,97,36,30,78,20,21,59,65,78
3791,23,16,24,72,97,36,30,78,20,21,59,65,78
3792,42,60,24,72,97,36,30,78,20,21,59,65,78
3793,23,60,24,72,97,36,30,78,20,21,59,65,78
3794,42,16,42,72,97,36,30,78,20,21,59,65,78
3795,23,16,42,72,97,36,30,78,20,21,59,65,78
3796,42,60,42,72,97,36,30,78,20,21,59,65,78
3797,23,60,42,72,97,36,30,78,20,21,59,65,78
3798,42,16,24,49,97,36,30,78,20,21,59,65,78
3799,23,16,24,49,97,36,30,78,20,21,59,65,78
3800,42,60,24,49,97,36,30,78,20,21,59,65,78
3801,23,60,24,49,97,36,30,78,20,21,59,65,78
3802,42,16,42,49,97,36,30,78,20,21,59,65,78
3803,23,16,42,49,97,36,30,78,20,21,59,65,78
3804,42,60,42,49,97,36,30,78,20,21,59,65,78
3805,23,60,42,49,97,36,30,78,20,21,59,65,78
3806,42,16,24,72,33,36,30,78,20,21,59,65,78
3807,42,60,24,72,33,36,30,78,20,21,59,65,78
3808,23,60,24,72,33,36,30,78,20,21,59,65,78
3809,42,16,42,72,33,36,30,78,20,21,59,65,78
3810,23,16,42,72,33,36,30,78,20,21,59,65,78
3811,42,60,42,72,33,36,30,78,20,21,59,65,78
3812,23,60,42,72,33,36,30,78,20,21,59,65,78
3813,42,16,24,49,33,36,30,78,20,21,59,65,78
3814,23,16,24,49,33,36,30,78,20,21,59,65,78
3815,42,60,24,49,33,36,30,78,20,21,59,65,78
3816,23,60,24,49,33,36,30,78,20,21,59,65,78
3817,42,16,42,49,33,36,30,78,20,21,59,65,78
3818,23,16,42,49,33,36,30,78,20,21,59,65,78
3819,42,60,42,49,33,36,30,78,20,21,59,65,78
3820,23,60,42,49,33,36,30,78,20,21,59,65,78
3821,42,16,24,72,97,37,44,42,20,21,59,65,78
3822,23,16,24,72,97,37,44,42,20,21,59,65,78
3823,42,60,24,72,97,37,44,42,20,21,59,65,78
3824,23,60,24,72,97,37,44,42,20,21,59,65,78
3825,42,16,42,72,97,37,44,42,20,21,59,65,78
3826,23,16,42,72,97,37,44,42,20,21,59,65,78
3827,42,60,42,72,97,37,44,42,20,21,59,65,78
3828,23,60,42,72,97,37,44,42,20,21,59,65,78
3829,42,16,24,49,97,37,44,42,20,21,59,65,78
3830,23,16,24,49,97,37,44,42,20,21,59,65,78
3831,42,60,24,49,97,37,44,42,20,21,59,65,78
3832,23,60,24,49,97,37,44,42,20,21,59,65,78
3833,42,16,42,49,97,37,44,42,20,21,59,65,78
3834,23,16,42,49,97,37,44,42,20,21,59,65,78
3835,42,60,42,49,97,37,44,42,20,21,59,65,78
3836,23,60,42,49,97,37,44,42,20,21,59,65,78
3837,42,16,24,72,33,37,44,42,20,21,59,65,78
3838,23,16,24,72,33,37,44,42,20,21,59,65,78
3839,42,60,24,72,33,37,44,42,20,21,59,65,78
3840,23,60,24,72,33,37,44,42,20,21,59,65,78
3841,42,16,42,72,33,37,44,42,20,21,59,65,78
3842,23,16,42,72,33,37,44,42,20,21,59,65,78
3843,42,60,42,72,33,37,44,42,20,21,59,65,78
3844,23,60,42,72,33,37,44,42,20,21,59,65,78
3845,42,16,24,49,33,37,44,42,20,21,59,65,78
3846,23,16,24,49,33,37,44,42,20,21,59,65,78
3847,42,60,24,49,33,37,44,42,20,21,59,65,78
3848,23,60,24,49,33,37,44,42,20,21,59,65,78
3849,42,16,42,49,33,37,44,42,20,21,59,65,78
3850,23,16,42,49,33,37,44,42,20,21,59,65,78
3851,42,60,42,49,33,37,44,42,20,21,59,65,78
3852,23,60,42,49,33,37,44,42,20,21,59,65,78
3853,42,16,24,72,97,36,44,42,20,21,59,65,78
3854,23,16,24,72,97,36,44,42,20,21,59,65,78
3855,42,60,24,72,97,36,44,42,20,21,59,65,78
3856,23,60,24,72,97,36,44,42,20,21,59,65,78
3857,42,16,42,72,97,36,44,42,20,21,59,65,78
3858,23,16,42,72,97,36,44,42,20,21,59,65,78
3859,42,60,42,72,97,36,44,42,20,21,59,65,78
3860,23,60,42,72,97,36,44,42,20,21,59,65,78
3861,42,16,24,49,97,36,44,42,20,21,59,65,78
3862,23,16,24,49,97,36,44,42,20,21,59,65,78
3863,42,60,24,49,97,36,44,42,20,21,59,65,78
3864,23,60,24,49,97,36,44,42,20,21,59,65,78
3865,42,16,42,49,97,36,44,42,20,21,59,65,78
3866,23,16,42,49,97,36,44,42,20,21,59,65,78
3867,42,60,42,49,97,36,44,42,20,21,59,65,78
3868,23,60,42,49,97,36,44,42,20,21,59,65,78
3869,42,16,24,72,33,36,44,42,20,21,59,65,78
3870,23,16,24,72,33,36,44,42,20,21,59,65,78
3871,42,60,24,72,33,36,44,42,20,21,59,65,78
3872,23,60,24,72,33,36,44,42,20,21,59,65,78
3873,42,16,42,72,33,36,44,42,20,21,59,65,78
3874,23,16,42,72,33,36,44,42,20,21,59,65,78
3875,42,60,42,72,33,36,44,42,20,21,59,65,78
3876,23,60,42,72,33,36,44,42,20,21,59,65,78
3877,42,16,24,49,33,36,44,42,20,21,59,65,78
3878,23,16,24,49,33,36,44,42,20,21,59,65,78
3879,42,60,24,49,33,36,44,42,20,21,59,65,78
3880,23,60,24,49,33,36,44,42,20,21,59,65,78
3881,42,16,42,49,33,36,44,42,20,21,59,65,78
3882,23,16,42,49,33,36,44,42,20,21,59,65,78
3883,42,60,42,49,33,36,44,42,20,21,59,65,78
3884,23,60,42,49,33,36,44,42,20,21,59,65,78
3885,42,16,24,72,97,37,30,42,20,21,59,65,78
3886,23,16,24,72,97,37,30,42,20,21,59,65,78
3887,42,60,24,72,97,37,30,42,20,21,59,65,78
3888,23,60,24,72,97,37,30,42,20,21,59,65,78
3889,42,16,42,72,97,37,30,42,20,21,59,65,78
3890,23,16,42,72,97,37,30,42,20,21,59,65,78
3891,42,60,42,72,97,37,30,42,20,21,59,65,78
3892,23,60,42,72,97,37,30,42,20,21,59,65,78
3893,42,16,24,49,97,37,30,42,20,21,59,65,78
3894,23,16,24,49,97,37,30,42,20,21,59,65,78
3895,42,60,24,49,97,37,30,42,20,21,59,65,78
3896,23,60,24,49,97,37,30,42,20,21,59,65,78
3897,42,16,42,49,97,37,30,42,20,21,59,65,78
3898,23,16,42,49,97,37,30,42,20,21,59,65,78
3899,42,60,42,49,97,37,30,42,20,21,59,65,78
3900,23,60,42,49,97,37,30,42,20,21,59,65,78
3901,42,16,24,72,33,37,30,42,20,21,59,65,78
3902,23,16,24,72,33,37,30,42,20,21,59,65,78
3903,42,60,24,72,33,37,30,42,20,21,59,65,78
3904,23,60,24,72,33,37,30,42,20,21,59,65,78
3905,42,16,42,72,33,37,30,42,20,21,59,65,78
3906,23,16,42,72,33,37,30,42,20,21,59,65,78
3907,42,60,42,72,33,37,30,42,20,21,59,65,78
3908,23,60,42,72,33,37,30,42,20,21,59,65,78
3909,42,16,24,49,33,37,30,42,20,21,59,65,78
3910,23,16,24,49,33,37,30,42,20,21,59,65,78
3911,42,60,24,49,33,37,30,42,20,21,59,65,78
3912,23,60,24,49,33,37,30,42,20,21,59,65,78
3913,42,16,42,49,33,37,30,42,20,21,59,65,78
3914,23,16,42,49,33,37,30,42,20,21,59,65,78
3915,42,60,42,49,33,37,30,42,20,21,59,65,78
3916,23,60,42,49,33,37,30,42,20,21,59,65,78
3917,42,16,24,72,97,36,30,42,20,21,59,65,78
3918,23,16,24,72,97,36,30,42,20,21,59,65,78
3919,42,60,24,72,97,36,30,42,20,21,59,65,78
3920,23,60,24,72,97,36,30,42,20,21,59,65,78
3921,42,16,42,72,97,36,30,42,20,21,59,65,78
3922,23,16,42,72,97,36,30,42,20,21,59,65,78
3923,42,60,42,72,97,36,30,42,20,21,59,65,78
3924,23,60,42,72,97,36,30,42,20,21,59,65,78
3925,42,16,24,49,97,36,30,42,20,21,59,65,78
3926,23,16,24,49,97,36,30,42,20,21,59,65,78
3927,42,60,24,49,97,36,30,42,20,21,59,65,78
3928,23,60,24,49,97,36,30,42,20,21,59,65,78
3929,42,16,42,49,97,36,30,42,20,21,59,65,78
3930,23,16,42,49,97,36,30,42,20,21,59,65,78
3931,42,60,42,49,97,36,30,42,20,21,59,65,78
3932,23,60,42,49,97,36,30,42,20,21,59,65,78
3933,42,16,24,72,33,36,30,42,20,21,59,65,78
3934,23,16,24,72,33,36,30,42,20,21,59,65,78
3935,42,60,24,72,33,36,30,42,20,21,59,65,78
3936,23,60,24,72,33,36,30,42,20,21,59,65,78
3937,42,16,42,72,33,36,30,42,20,21,59,65,78
3938,23,16,42,72,33,36,30,42,20,21,59,65,78
3939,42,60,42,72,33,36,30,42,20,21,59,65,78
3940,23,60,42,72,33,36,30,42,20,21,59,65,78
3941,42,16,24,49,33,36,30,42,20,21,59,65,78
3942,23,16,24,49,33,36,30,42,20,21,59,65,78
3943,42,60,24,49,33,36,30,42,20,21,59,65,78
3944,23,60,24,49,33,36,30,42,20,21,59,65,78
3945,42,16,42,49,33,36,30,42,20,21,59,65,78
3946,23,16,42,49,33,36,30,42,20,21,59,65,78
3947,42,60,42,49,33,36,30,42,20,21,59,65,78
3948,23,60,42,49,33,36,30,42,20,21,59,65,78
3949,23,16,24,72,97,37,44,78,66,80,2,27,4
3950,42,60,24,72,97,37,44,78,66,80,2,27,4
3951,23,60,24,72,97,37,44,78,66,80,2,27,4
3952,42,16,42,72,97,37,44,78,66,80,2,27,4
3953,23,16,42,72,97,37,44,78,66,80,2,27,4
3954,42,60,42,72,97,37,44,78,66,80,2,27,4
3955,23,60,42,72,97,37,44,78,66,80,2,27,4
3956,42,16,24,49,97,37,44,78,66,80,2,27,4
3957,23,16,24,49,97,37,44,78,66,80,2,27,4
3958,42,60,24,49,97,37,44,78,66,80,2,27,4
3959,23,60,24,49,97,37,44,78,66,80,2,27,4
3960,42,16,42,49,97,37,44,78,66,80,2,27,4
3961,23,16,42,49,97,37,44,78,66,80,2,27,4
3962,42,60,42,49,97,37,44,78,66,80,2,27,4
3963,23,60,42,49,97,37,44,78,66,80,2,27,4
3964,42,16,24,72,33,37,44,78,66,80,2,27,4
3965,23,16,24,72,33,37,44,78,66,80,2,27,4
3966,42,60,24,72,33,37,44,78,66,80,2,27,4
3967,23,60,24,72,33,37,44,78,66,80,2,27,4
3968,42,16,42,72,33,37,44,78,66,80,2,27,4
3969,23,16,42,72,33,37,44,78,66,80,2,27,4
3970,42,60,42,72,33,37,44,78,66,80,2,27,4
3971,23,60,42,72,33,37,44,78,66,80,2,27,4
3972,42,16,24,49,33,37,44,78,66,80,2,27,4
3973,23,16,24,49,33,37,44,78,66,80,2,27,4
3974,42,60,24,49,33,37,44,78,66,80,2,27,4
3975,23,60,24,49,33,37,44,78,66,80,2,27,4
3976,42,16,42,49,33,37,44,78,66,80,2,27,4
3977,23,16,42,49,33,37,44,78,66,80,2,27,4
3978,42,60,42,49,33,37,44,78,66,80,2,27,4
3979,23,60,42,49,33,37,44,78,66,80,2,27,4
3980,42,16,24,72,97,36,44,78,66,80,2,27,4
3981,23,16,24,72,97,36,44,78,66,80,2,27,4
3982,42,60,24,72,97,36,44,78,66,80,2,27,4
3983,23,60,24,72,97,36,44,78,66,80,2,27,4
3984,42,16,42,72,97,36,44,78,66,80,2,27,4
3985,23,16,42,72,97,36,44,78,66,80,2,27,4
3986,42,60,42,72,97,36,44,78,66,80,2,27,4
3987,23,60,42,72,97,36,44,78,66,80,2,27,4
3988,42,16,24,49,97,36,44,78,66,80,2,27,4
3989,23,16,24,49,97,36,44,78,66,80,2,27,4
3990,42,60,24,49,97,36,44,78,66,80,2,27,4
3991,23,60,24,49,97,36,44,78,66,80,2,27,4
3992,42,16,42,49,97,36,44,78,66,80,2,27,4
3993,23,16,42,49,97,36,44,78,66,80,2,27,4
3994,42,60,42,49,97,36,44,78,66,80,2,27,4
3995,23,60,42,49,97,36,44,78,66,80,2,27,4
3996,42,16,24,72,33,36,44,78,66,80,2,27,4
3997,23,16,24,72,33,36,44,78,66,80,2,27,4
3998,42,60,24,72,33,36,44,78,66,80,2,27,4
3999,23,60,24,72,33,36,44,78,66,80,2,27,4
4000,42,16,42,72,33,36,44,78,66,80,2,27,4
4001,23,16,42,72,33,36,44,78,66,80,2,27,4
4002,42,60,42,72,33,36,44,78,66,80,2,27,4
4003,23,60,42,72,33,36,44,78,66,80,2,27,4
4004,42,16,24,49,33,36,44,78,66,80,2,27,4
4005,23,16,24,49,33,36,44,78,66,80,2,27,4
4006,42,60,24,49,33,36,44,78,66,80,2,27,4
4007,23,60,24,49,33,36,44,78,66,80,2,27,4
4008,42,16,42,49,33,36,44,78,66,80,2,27,4
4009,23,16,42,49,33,36,44,78,66,80,2,27,4
4010,42,60,42,49,33,36,44,78,66,80,2,27,4
4011,23,60,42,49,33,36,44,78,66,80,2,27,4
4012,42,16,24,72,97,37,30,78,66,80,2,27,4
4013,23,16,24,72,97,37,30,78,66,80,2,27,4
4014,42,60,24,72,97,37,30,78,66,80,2,27,4
4015,23,60,24,72,97,37,30,78,66,80,2,27,4
4016,42,16,42,72,97,37,30,78,66,80,2,27,4
4017,23,16,42,72,97,37,30,78,66,80,2,27,4
4018,42,60,42,72,97,37,30,78,66,80,2,27,4
4019,23,60,42,72,97,37,30,78,66,80,2,27,4
4020,42,16,24,49,97,37,30,78,66,80,2,27,4
4021,23,16,24,49,97,37,30,78,66,80,2,27,4
4022,42,60,24,49,97,37,30,78,66,80,2,27,4
4023,23,60,24,49,97,37,30,78,66,80,2,27,4
4024,42,16,42,49,97,37,30,78,66,80,2,27,4
4025,23,16,42,49,97,37,30,78,66,80,2,27,4
4026,42,60,42,49,97,37,30,78,66,80,2,27,4
4027,23,60,42,49,97,37,30,78,66,80,2,27,4
4028,42,16,24,72,33,37,30,78,66,80,2,27,4
4029,23,16,24,72,33,37,30,78,66,80,2,27,4
4030,42,60,24,72,33,37,30,78,66,80,2,27,4
4031,23,60,24,72,33,37,30,78,66,80,2,27,4
4032,42,16,42,72,33,37,30,78,66,80,2,27,4
4033,23,16,42,72,33,37,30,78,66,80,2,27,4
4034,42,60,42,72,33,37,30,78,66,80,2,27,4
4035,23,60,42,72,33,37,30,78,66,80,2,27,4
4036,42,16,24,49,33,37,30,78,66,80,2,27,4
4037,23,16,24,49,33,37,30,78,66,80,2,27,4
4038,23,60,24,49,33,37,30,78,66,80,2,27,4
4039,42,16,42,49,33,37,30,78,66,80,2,27,4
4040,23,16,42,49,33,37,30,78,66,80,2,27,4
4041,42,60,42,49,33,37,30,78,66,80,2,27,4
4042,23,60,42,49,33,37,30,78,66,80,2,27,4
4043,42,16,24,72,97,36,30,78,66,80,2,27,4
4044,23,16,24,72,97,36,30,78,66,80,2,27,4
4045,42,60,24,72,97,36,30,78,66,80,2,27,4
4046,23,60,24,72,97,36,30,78,66,80,2,27,4
4047,42,16,42,72,97,36,30,78,66,80,2,27,4
4048,23,16,42,72,97,36,30,78,66,80,2,27,4
4049,42,60,42,72,97,36,30,78,66,80,2,27,4
4050,23,60,42,72,97,36,30,78,66,80,2,27,4
4051,42,16,24,49,97,36,30,78,66,80,2,27,4
4052,23,16,24,49,97,36,30,78,66,80,2,27,4
4053,42,60,24,49,97,36,30,78,66,80,2,27,4
4054,23,60,24,49,97,36,30,78,66,80,2,27,4
4055,42,16,42,49,97,36,30,78,66,80,2,27,4
4056,23,16,42,49,97,36,30,78,66,80,2,27,4
4057,42,60,42,49,97,36,30,78,66,80,2,27,4
4058,23,60,42,49,97,36,30,78,66,80,2,27,4
4059,42,16,24,72,33,36,30,78,66,80,2,27,4
4060,23,16,24,72,33,36,30,78,66,80,2,27,4
4061,42,60,24,72,33,36,30,78,66,80,2,27,4
4062,23,60,24,72,33,36,30,78,66,80,2,27,4
4063,42,16,42,72,33,36,30,78,66,80,2,27,4
4064,23,16,42,72,33,36,30,78,66,80,2,27,4
4065,42,60,42,72,33,36,30,78,66,80,2,27,4
4066,23,60,42,72,33,36,30,78,66,80,2,27,4
4067,42,16,24,49,33,36,30,78,66,80,2,27,4
4068,23,16,24,49,33,36,30,78,66,80,2,27,4
4069,23,60,24,49,33,36,30,78,66,80,2,27,4
4070,42,16,42,49,33,36,30,78,66,80,2,27,4
4071,23,16,42,49,33,36,30,78,66,80,2,27,4
4072,42,60,42,49,33,36,30,78,66,80,2,27,4
4073,23,60,42,49,33,36,30,78,66,80,2,27,4
4074,42,16,24,72,97,37,44,42,66,80,2,27,4
4075,23,16,24,72,97,37,44,42,66,80,2,27,4
4076,42,60,24,72,97,37,44,42,66,80,2,27,4
4077,23,60,24,72,97,37,44,42,66,80,2,27,4
4078,42,16,42,72,97,37,44,42,66,80,2,27,4
4079,23,16,42,72,97,37,44,42,66,80,2,27,4
4080,42,60,42,72,97,37,44,42,66,80,2,27,4
4081,23,60,42,72,97,37,44,42,66,80,2,27,4
4082,42,16,24,49,97,37,44,42,66,80,2,27,4
4083,23,16,24,49,97,37,44,42,66,80,2,27,4
4084,42,60,24,49,97,37,44,42,66,80,2,27,4
4085,23,60,24,49,97,37,44,42,66,80,2,27,4
4086,42,16,42,49,97,37,44,42,66,80,2,27,4
4087,23,16,42,49,97,37,44,42,66,80,2,27,4
4088,42,60,42,49,97,37,44,42,66,80,2,27,4
4089,23,60,42,49,97,37,44,42,66,80,2,27,4
4090,42,16,24,72,33,37,44,42,66,80,2,27,4
4091,23,16,24,72,33,37,44,42,66,80,2,27,4
4092,42,60,24,72,33,37,44,42,66,80,2,27,4
4093,23,60,24,72,33,37,44,42,66,80,2,27,4
4094,42,16,42,72,33,37,44,42,66,80,2,27,4
4095,23,16,42,72,33,37,44,42,66,80,2,27,4
4096,42,60,42,72,33,37,44,42,66,80,2,27,4
4097,23,60,42,72,33,37,44,42,66,80,2,27,4
4098,42,16,24,49,33,37,44,42,66,80,2,27,4
4099,23,16,24,49,33,37,44,42,66,80,2,27,4
4100,42,60,24,49,33,37,44,42,66,80,2,27,4
4101,23,60,24,49,33,37,44,42,66,80,2,27,4
4102,42,16,42,49,33,37,44,42,66,80,2,27,4
4103,23,16,42,49,33,37,44,42,66,80,2,27,4
4104,42,60,42,49,33,37,44,42,66,80,2,27,4
4105,23,60,42,49,33,37,44,42,66,80,2,27,4
4106,42,16,24,72,97,36,44,42,66,80,2,27,4
4107,23,16,24,72,97,36,44,42,66,80,2,27,4
4108,42,60,24,72,97,36,44,42,66,80,2,27,4
4109,23,60,24,72,97,36,44,42,66,80,2,27,4
4110,42,16,42,72,97,36,44,42,66,80,2,27,4
4111,23,16,42,72,97,36,44,42,66,80,2,27,4
4112,42,60,42,72,97,36,44,42,66,80,2,27,4
4113,23,60,42,72,97,36,44,42,66,80,2,27,4
4114,42,16,24,49,97,36,44,42,66,80,2,27,4
4115,23,16,24,49,97,36,44,42,66,80,2,27,4
4116,42,60,24,49,97,36,44,42,66,80,2,27,4
4117,23,60,24,49,97,36,44,42,66,80,2,27,4
4118,42,16,42,49,97,36,44,42,66,80,2,27,4
4119,23,16,42,49,97,36,44,42,66,80,2,27,4
4120,42,60,42,49,97,36,44,42,66,80,2,27,4
4121,23,60,42,49,97,36,44,42,66,80,2,27,4
4122,42,16,24,72,33,36,44,42,66,80,2,27,4
4123,23,16,24,72,33,36,44,42,66,80,2,27,4
4124,42,60,24,72,33,36,44,42,66,80,2,27,4
4125,23,60,24,72,33,36,44,42,66,80,2,27,4
4126,42,16,42,72,33,36,44,42,66,80,2,27,4
4127,23,16,42,72,33,36,44,42,66,80,2,27,4
4128,42,60,42,72,33,36,44,42,66,80,2,27,4
4129,23,60,42,72,33,36,44,42,66,80,2,27,4
4130,42,16,24,49,33,36,44,42,66,80,2,27,4
4131,23,16,24,49,33,36,44,42,66,80,2,27,4
4132,42,60,24,49,33,36,44,42,66,80,2,27,4
4133,23,60,24,49,33,36,44,42,66,80,2,27,4
4134,42,16,42,49,33,36,44,42,66,80,2,27,4
4135,23,16,42,49,33,36,44,42,66,80,2,27,4
4136,42,60,42,49,33,36,44,42,66,80,2,27,4
4137,23,60,42,49,33,36,44,42,66,80,2,27,4
4138,42,16,24,72,97,37,30,42,66,80,2,27,4
4139,23,16,24,72,97,37,30,42,66,80,2,27,4
4140,42,60,24,72,97,37,30,42,66,80,2,27,4
4141,23,60,24,72,97,37,30,42,66,80,2,27,4
4142,42,16,42,72,97,37,30,42,66,80,2,27,4
4143,23,16,42,72,97,37,30,42,66,80,2,27,4
4144,42,60,42,72,97,37,30,42,66,80,2,27,4
4145,23,60,42,72,97,37,30,42,66,80,2,27,4
4146,42,16,24,49,97,37,30,42,66,80,2,27,4
4147,23,16,24,49,97,37,30,42,66,80,2,27,4
4148,42,60,24,49,97,37,30,42,66,80,2,27,4
4149,23,60,24,49,97,37,30,42,66,80,2,27,4
4150,42,16,42,49,97,37,30,42,66,80,2,27,4
4151,23,16,42,49,97,37,30,42,66,80,2,27,4
4152,42,60,42,49,97,37,30,42,66,80,2,27,4
4153,23,60,42,49,97,37,30,42,66,80,2,27,4
4154,42,16,24,72,33,37,30,42,66,80,2,27,4
4155,23,16,24,72,33,37,30,42,66,80,2,27,4
4156,42,60,24,72,33,37,30,42,66,80,2,27,4
4157,23,60,24,72,33,37,30,42,66,80,2,27,4
4158,42,16,42,72,33,37,30,42,66,80,2,27,4
4159,23,16,42,72,33,37,30,42,66,80,2,27,4
4160,42,60,42,72,33,37,30,42,66,80,2,27,4
4161,23,60,42,72,33,37,30,42,66,80,2,27,4
4162,42,16,24,49,33,37,30,42,66,80,2,27,4
4163,23,16,24,49,33,37,30,42,66,80,2,27,4
4164,42,60,24,49,33,37,30,42,66,80,2,27,4
4165,23,60,24,49,33,37,30,42,66,80,2,27,4
4166,42,16,42,49,33,37,30,42,66,80,2,27,4
4167,23,16,42,49,33,37,30,42,66,80,2,27,4
4168,42,60,42,49,33,37,30,42,66,80,2,27,4
4169,23,60,42,49,33,37,30,42,66,80,2,27,4
4170,42,16,24,72,97,36,30,42,66,80,2,27,4
4171,23,16,24,72,97,36,30,42,66,80,2,27,4
4172,42,60,24,72,97,36,30,42,66,80,2,27,4
4173,23,60,24,72,97,36,30,42,66,80,2,27,4
4174,42,16,42,72,97,36,30,42,66,80,2,27,4
4175,23,16,42,72,97,36,30,42,66,80,2,27,4
4176,42,60,42,72,97,36,30,42,66,80,2,27,4
4177,23,60,42,72,97,36,30,42,66,80,2,27,4
4178,42,16,24,49,97,36,30,42,66,80,2,27,4
4179,23,16,24,49,97,36,30,42,66,80,2,27,4
4180,42,60,24,49,97,36,30,42,66,80,2,27,4
4181,23,60,24,49,97,36,30,42,66,80,2,27,4
4182,42,16,42,49,97,36,30,42,66,80,2,27,4
4183,23,16,42,49,97,36,30,42,66,80,2,27,4
4184,42,60,42,49,97,36,30,42,66,80,2,27,4
4185,23,60,42,49,97,36,30,42,66,80,2,27,4
4186,42,16,24,72,33,36,30,42,66,80,2,27,4
4187,23,16,24,72,33,36,30,42,66,80,2,27,4
4188,42,60,24,72,33,36,30,42,66,80,2,27,4
4189,23,60,24,72,33,36,30,42,66,80,2,27,4
4190,42,16,42,72,33,36,30,42,66,80,2,27,4
4191,23,16,42,72,33,36,30,42,66,80,2,27,4
4192,42,60,42,72,33,36,30,42,66,80,2,27,4
4193,23,60,42,72,33,36,30,42,66,80,2,27,4
4194,42,16,24,49,33,36,30,42,66,80,2,27,4
4195,23,16,24,49,33,36,30,42,66,80,2,27,4
4196,42,60,24,49,33,36,30,42,66,80,2,27,4
4197,23,60,24,49,33,36,30,42,66,80,2,27,4
4198,42,16,42,49,33,36,30,42,66,80,2,27,4
4199,23,16,42,49,33,36,30,42,66,80,2,27,4
4200,42,60,42,49,33,36,30,42,66,80,2,27,4
4201,23,60,42,49,33,36,30,42,66,80,2,27,4
4202,23,16,24,72,97,37,44,78,20,80,2,27,4
4203,23,60,24,72,97,37,44,78,20,80,2,27,4
4204,42,16,42,72,97,37,44,78,20,80,2,27,4
4205,23,16,42,72,97,37,44,78,20,80,2,27,4
4206,42,60,42,72,97,37,44,78,20,80,2,27,4
4207,23,60,42,72,97,37,44,78,20,80,2,27,4
4208,42,16,24,49,97,37,44,78,20,80,2,27,4
4209,23,16,24,49,97,37,44,78,20,80,2,27,4
4210,23,60,24,49,97,37,44,78,20,80,2,27,4
4211,42,16,42,49,97,37,44,78,20,80,2,27,4
4212,23,16,42,49,97,37,44,78,20,80,2,27,4
4213,42,60,42,49,97,37,44,78,20,80,2,27,4
4214,23,60,42,49,97,37,44,78,20,80,2,27,4
4215,42,16,24,72,33,37,44,78,20,80,2,27,4
4216,23,16,24,72,33,37,44,78,20,80,2,27,4
4217,23,60,24,72,33,37,44,78,20,80,2,27,4
4218,42,16,42,72,33,37,44,78,20,80,2,27,4
4219,23,16,42,72,33,37,44,78,20,80,2,27,4
4220,42,60,42,72,33,37,44,78,20,80,2,27,4
4221,23,60,42,72,33,37,44,78,20,80,2,27,4
4222,42,16,24,49,33,37,44,78,20,80,2,27,4
4223,23,16,24,49,33,37,44,78,20,80,2,27,4
4224,42,60,24,49,33,37,44,78,20,80,2,27,4
4225,23,60,24,49,33,37,44,78,20,80,2,27,4
4226,42,16,42,49,33,37,44,78,20,80,2,27,4
4227,23,16,42,49,33,37,44,78,20,80,2,27,4
4228,42,60,42,49,33,37,44,78,20,80,2,27,4
