,0,1,2,3,4,5,6,7,8,9,10,11,12,y_score_0.61,y_score_0.58,y_score_0.55,gbr,svr,rf,cnn,lstm
4192,0,1,1,0,1,1,1,1,0,0,0,0,1,-0.0304461,0.0232456,-0.0293522,0.569545,0.515297,0.564592,0.555401,0.59076
4193,1,1,1,0,1,1,1,1,0,0,0,0,1,-0.0356332,0.0166216,-0.0426781,0.560048,0.514956,0.564592,0.551797,0.582888
4194,0,0,0,1,1,1,1,1,0,0,0,0,1,-0.0449137,0.0191107,-0.0432888,0.546694,0.514957,0.506324,0.530768,0.574537
4195,1,0,0,1,1,1,1,1,0,0,0,0,1,-0.0516291,0.010391,-0.055221,0.537197,0.514767,0.506324,0.514101,0.565834
4196,0,1,0,1,1,1,1,1,0,0,0,0,1,-0.0272225,0.0264119,-0.0259876,0.60195,0.515597,0.58932,0.56303,0.581802
4197,1,1,0,1,1,1,1,1,0,0,0,0,1,-0.0325494,0.0189042,-0.0396686,0.592453,0.515137,0.58932,0.546241,0.573865
4198,0,0,1,1,1,1,1,1,0,0,0,0,1,-0.0451691,0.0186804,-0.040129,0.533479,0.514848,0.506324,0.542169,0.585479
4199,1,0,1,1,1,1,1,1,0,0,0,0,1,-0.0515482,0.0110771,-0.052274,0.523982,0.514768,0.506324,0.528044,0.583104
4200,0,1,1,1,1,1,1,1,0,0,0,0,1,-0.0286377,0.0242704,-0.0247428,0.569545,0.515041,0.564592,0.550125,0.593872
4201,1,1,1,1,1,1,1,1,0,0,0,0,1,-0.0338248,0.0176846,-0.0380688,0.560048,0.514909,0.564592,0.540074,0.590352
4202,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.0564519,0.0102116,-0.0598912,0.564061,0.517554,0.540479,0.554813,0.586043
4203,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.0378429,0.0184583,-0.0446398,0.601707,0.533364,0.609436,0.602978,0.593968
4204,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.049898,0.0188398,-0.0432336,0.560343,0.519724,0.540479,0.521407,0.581648
4205,1,0,1,0,0,0,0,0,1,0,0,0,1,-0.0562769,0.0111722,-0.0553785,0.550846,0.513432,0.540479,0.555286,0.590391
4206,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.0334653,0.0245275,-0.0292262,0.578799,0.528997,0.584708,0.571221,0.585281
4207,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.0386525,0.0178859,-0.0425521,0.569302,0.520041,0.584708,0.591351,0.593274
4208,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.0469127,0.0206654,-0.044772,0.573558,0.526975,0.540479,0.576126,0.578226
4209,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.0536281,0.0119306,-0.0567042,0.564061,0.518474,0.540479,0.576099,0.581739
4210,1,1,0,1,0,0,0,0,1,0,0,0,1,-0.0345486,0.0204508,-0.0411519,0.601707,0.52344,0.609436,0.592843,0.591011
4211,0,0,1,1,0,0,0,0,1,0,0,0,1,-0.0474866,0.0195911,-0.0416354,0.560343,0.518148,0.540479,0.568011,0.573267
4212,1,0,1,1,0,0,0,0,1,0,0,0,1,-0.0538656,0.0119716,-0.0537804,0.550846,0.51539,0.540479,0.576796,0.580857
4213,0,1,1,1,0,0,0,0,1,0,0,0,1,-0.0309551,0.0251812,-0.0262494,0.578799,0.519607,0.584708,0.576443,0.575916
4214,1,1,1,1,0,0,0,0,1,0,0,0,1,-0.0361423,0.0185805,-0.0395754,0.569302,0.517176,0.584708,0.589379,0.584257
4215,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.0497673,0.0187389,-0.0516505,0.573558,0.520838,0.530737,0.545277,0.572813
4216,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.0564826,0.00998782,-0.0635824,0.564061,0.515847,0.530737,0.559399,0.571177
4217,1,1,0,0,1,0,0,0,1,0,0,0,1,-0.0378737,0.018224,-0.048331,0.601707,0.521546,0.609436,0.592899,0.582028
4218,0,0,1,0,1,0,0,0,1,0,0,0,1,-0.0498156,0.0181132,-0.0470928,0.560343,0.516552,0.530737,0.545661,0.579698
4219,1,0,1,0,1,0,0,0,1,0,0,0,1,-0.0561946,0.0104602,-0.0592377,0.550846,0.514402,0.530737,0.561702,0.581419
4220,0,1,1,0,1,0,0,0,1,0,0,0,1,-0.033383,0.023798,-0.0330856,0.578799,0.519943,0.584708,0.570004,0.585556
4221,1,1,1,0,1,0,0,0,1,0,0,0,1,-0.0385702,0.0171677,-0.0464114,0.569302,0.516751,0.584708,0.585868,0.591286
4222,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.0476164,0.0194078,-0.0478567,0.573558,0.519669,0.530737,0.590477,0.566281
4223,1,0,0,1,1,0,0,0,1,0,0,0,1,-0.0543319,0.0106851,-0.0597888,0.564061,0.516377,0.530737,0.592506,0.567723
4224,0,1,0,1,1,0,0,0,1,0,0,0,1,-0.0299252,0.0267036,-0.0305559,0.611204,0.522592,0.609436,0.600855,0.576958
4225,1,1,0,1,1,0,0,0,1,0,0,0,1,-0.0352523,0.0191935,-0.0442367,0.601707,0.518285,0.609436,0.6062,0.578134
4226,0,0,1,1,1,0,0,0,1,0,0,0,1,-0.0478718,0.0189653,-0.0446969,0.560343,0.51631,0.530737,0.581459,0.571288
4227,1,0,1,1,1,0,0,0,1,0,0,0,1,-0.0542508,0.0113604,-0.0568418,0.550846,0.51515,0.530737,0.588657,0.574822
4228,0,1,1,1,1,0,0,0,1,0,0,0,1,-0.0313405,0.0245516,-0.0293111,0.578799,0.516926,0.584708,0.590488,0.577202
4229,1,1,1,1,1,0,0,0,1,0,0,0,1,-0.0365277,0.0179627,-0.0426369,0.569302,0.515822,0.584708,0.597479,0.584077
4230,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.0498998,0.0213865,-0.0457111,0.573558,0.532518,0.554479,0.593797,0.57825
4231,1,0,0,0,0,1,0,0,1,0,0,0,1,-0.0566151,0.0126251,-0.0576432,0.564061,0.51893,0.554479,0.596323,0.568374
4232,1,1,0,0,0,1,0,0,1,0,0,0,1,-0.0380061,0.0208788,-0.0423916,0.601707,0.5215,0.609436,0.61087,0.576012
4233,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.0500611,0.0212612,-0.0409855,0.560343,0.520846,0.554479,0.578485,0.587965
4234,1,0,1,0,0,1,0,0,1,0,0,0,1,-0.0564401,0.013601,-0.0531305,0.550846,0.515549,0.554479,0.582371,0.586678
4235,0,1,1,0,0,1,0,0,1,0,0,0,1,-0.0336286,0.0269553,-0.026978,0.578799,0.52053,0.584708,0.584596,0.59567
4236,1,1,1,0,0,1,0,0,1,0,0,0,1,-0.0388158,0.0203192,-0.040304,0.569302,0.516808,0.584708,0.596132,0.594444
4237,0,0,0,1,0,1,0,0,1,0,0,0,1,-0.0470898,0.0232661,-0.0419229,0.573558,0.523082,0.554479,0.592866,0.574389
4238,1,0,0,1,0,1,0,0,1,0,0,0,1,-0.0538052,0.0145363,-0.0538551,0.564061,0.517273,0.554479,0.591102,0.572931
4239,0,1,0,1,0,1,0,0,1,0,0,0,1,-0.0293985,0.0305854,-0.0246217,0.611204,0.521914,0.609436,0.59718,0.584013
4240,1,1,0,1,0,1,0,0,1,0,0,0,1,-0.0347256,0.0230676,-0.0383027,0.601707,0.517904,0.609436,0.596385,0.583036
4241,0,0,1,1,0,1,0,0,1,0,0,0,1,-0.0476637,0.022201,-0.0387863,0.560343,0.517573,0.554479,0.575861,0.581255
4242,1,0,1,1,0,1,0,0,1,0,0,0,1,-0.0540427,0.0145892,-0.0509314,0.550846,0.515485,0.554479,0.575446,0.582354
4243,0,1,1,1,0,1,0,0,1,0,0,0,1,-0.0311322,0.0277994,-0.0234001,0.578799,0.516778,0.584708,0.57954,0.587402
4244,1,1,1,1,0,1,0,0,1,0,0,0,1,-0.0363195,0.0212042,-0.0367262,0.569302,0.51572,0.584708,0.583303,0.591409
4245,0,0,0,0,1,1,0,0,1,0,0,0,1,-0.0473051,0.0213924,-0.0485605,0.573558,0.520095,0.544737,0.60578,0.563649
4246,1,0,0,0,1,1,0,0,1,0,0,0,1,-0.0540205,0.0126485,-0.0604925,0.564061,0.516058,0.544737,0.599681,0.556165
4247,0,1,0,0,1,1,0,0,1,0,0,0,1,-0.0300841,0.0284214,-0.0315603,0.611204,0.521072,0.609436,0.60902,0.573513
4248,1,1,0,0,1,1,0,0,1,0,0,0,1,-0.0354112,0.0208878,-0.045241,0.601707,0.517215,0.609436,0.6154,0.56505
4249,0,0,1,0,1,1,0,0,1,0,0,0,1,-0.0473534,0.0207764,-0.0440029,0.560343,0.516633,0.544737,0.593255,0.573136
4250,1,0,1,0,1,1,0,0,1,0,0,0,1,-0.0537324,0.0131315,-0.0561477,0.550846,0.514994,0.544737,0.595339,0.57204
4251,0,1,1,0,1,1,0,0,1,0,0,0,1,-0.0309205,0.0264651,-0.0299955,0.578799,0.516819,0.584708,0.593797,0.582393
4252,1,1,1,0,1,1,0,0,1,0,0,0,1,-0.0361077,0.0198405,-0.0433213,0.569302,0.515534,0.584708,0.599941,0.581622
4253,0,0,0,1,1,1,0,0,1,0,0,0,1,-0.0453884,0.0223523,-0.0439319,0.573558,0.517639,0.544737,0.60118,0.559551
4254,1,0,0,1,1,1,0,0,1,0,0,0,1,-0.0521039,0.0136348,-0.055864,0.564061,0.515675,0.544737,0.599901,0.558962
4255,0,1,0,1,1,1,0,0,1,0,0,0,1,-0.0276969,0.0296577,-0.0266309,0.611204,0.517622,0.609436,0.604008,0.569615
4256,1,1,0,1,1,1,0,0,1,0,0,0,1,-0.033024,0.0221497,-0.0403117,0.601707,0.516037,0.609436,0.604008,0.568971
4257,0,0,1,1,1,1,0,0,1,0,0,0,1,-0.0456437,0.0219174,-0.0407721,0.560343,0.515775,0.544737,0.592053,0.567862
4258,1,0,1,1,1,1,0,0,1,0,0,0,1,-0.0520228,0.0143174,-0.0529171,0.550846,0.515053,0.544737,0.592295,0.567889
4259,0,1,1,1,1,1,0,0,1,0,0,0,1,-0.0291121,0.0275093,-0.0253861,0.578799,0.515627,0.584708,0.592342,0.577279
4260,1,1,1,1,1,1,0,0,1,0,0,0,1,-0.0342993,0.0209228,-0.038712,0.569302,0.515187,0.584708,0.594176,0.57731
4261,1,0,0,0,0,0,1,0,1,0,0,0,1,-0.0582911,0.00914423,-0.059865,0.537197,0.513561,0.502066,0.558533,0.584368
4262,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.0343552,0.0249513,-0.0309325,0.592985,0.529115,0.577987,0.586999,0.597757
4263,1,1,0,0,0,0,1,0,1,0,0,0,1,-0.0396823,0.0173953,-0.0446134,0.583488,0.520068,0.577987,0.601433,0.590357
4264,0,0,1,0,0,0,1,0,1,0,0,0,1,-0.0517373,0.0177849,-0.0432072,0.533479,0.515035,0.502066,0.516919,0.591895
4265,1,0,1,0,0,0,1,0,1,0,0,0,1,-0.0581162,0.0101118,-0.0553523,0.523982,0.513418,0.502066,0.541718,0.598657
4266,0,1,1,0,0,0,1,0,1,0,0,0,1,-0.0353048,0.0234744,-0.0291997,0.56058,0.518828,0.553259,0.561037,0.594412
4267,1,1,1,0,0,0,1,0,1,0,0,0,1,-0.0404919,0.0168287,-0.0425256,0.551083,0.516124,0.553259,0.586421,0.598746
4268,1,1,0,1,0,0,1,0,1,0,0,0,1,-0.036388,0.0193754,-0.0411254,0.583488,0.517301,0.577987,0.587057,0.59758
4269,0,0,1,1,0,0,1,0,1,0,0,0,1,-0.0493259,0.0185275,-0.0416089,0.533479,0.515497,0.502066,0.549391,0.583214
4270,1,0,1,1,0,0,1,0,1,0,0,0,1,-0.0557049,0.0109026,-0.0537541,0.523982,0.514716,0.502066,0.557723,0.591605
4271,0,1,1,1,0,0,1,0,1,0,0,0,1,-0.0327945,0.0241204,-0.0262228,0.56058,0.51609,0.553259,0.557047,0.586302
4272,1,1,1,1,0,0,1,0,1,0,0,0,1,-0.0379818,0.0175156,-0.0395488,0.551083,0.515425,0.553259,0.568794,0.593884
4273,0,0,0,0,1,0,1,0,1,0,0,0,1,-0.0520671,0.0171492,-0.0514199,0.546694,0.51474,0.492324,0.556066,0.578959
4274,1,0,0,0,1,0,1,0,1,0,0,0,1,-0.0587824,0.00839324,-0.0633519,0.537197,0.514101,0.492324,0.574791,0.573706
4275,1,1,0,0,1,0,1,0,1,0,0,0,1,-0.0401737,0.0166329,-0.0481004,0.583488,0.516669,0.577987,0.60298,0.581177
4276,0,0,1,0,1,0,1,0,1,0,0,0,1,-0.0521155,0.0165341,-0.0468622,0.533479,0.514609,0.492324,0.548047,0.587497
4277,1,0,1,0,1,0,1,0,1,0,0,0,1,-0.0584945,0.00887653,-0.0590071,0.523982,0.514241,0.492324,0.565171,0.587091
4278,0,1,1,0,1,0,1,0,1,0,0,0,1,-0.0356831,0.0222204,-0.0328548,0.56058,0.516219,0.553259,0.580396,0.595486
4279,1,1,1,0,1,0,1,0,1,0,0,0,1,-0.0408703,0.0155865,-0.0461806,0.551083,0.515288,0.553259,0.594233,0.596037
4280,0,0,0,1,1,0,1,0,1,0,0,0,1,-0.0499163,0.0178018,-0.047626,0.546694,0.515807,0.492324,0.564441,0.574755
4281,1,0,0,1,1,0,1,0,1,0,0,0,1,-0.0566317,0.00907431,-0.0595582,0.537197,0.514998,0.492324,0.572813,0.574217
4282,0,1,0,1,1,0,1,0,1,0,0,0,1,-0.0322253,0.0251013,-0.0303251,0.592985,0.517138,0.577987,0.58254,0.584123
4283,1,1,0,1,1,0,1,0,1,0,0,0,1,-0.0375524,0.0175867,-0.0440058,0.583488,0.515825,0.577987,0.591843,0.583744
4284,0,0,1,1,1,0,1,0,1,0,0,0,1,-0.0501717,0.0173715,-0.0444662,0.533479,0.515076,0.492324,0.558425,0.580798
4285,1,0,1,1,1,0,1,0,1,0,0,0,1,-0.0565508,0.00976201,-0.0566112,0.523982,0.514792,0.492324,0.56663,0.582463
4286,0,1,1,1,1,0,1,0,1,0,0,0,1,-0.0336406,0.0229603,-0.0290802,0.56058,0.5154,0.553259,0.568223,0.587906
4287,1,1,1,1,1,0,1,0,1,0,0,0,1,-0.0388278,0.0163677,-0.042406,0.551083,0.515087,0.553259,0.575832,0.590963
4288,0,0,0,0,0,1,1,0,1,0,0,0,1,-0.0506989,0.019513,-0.0463391,0.546694,0.519612,0.516066,0.591798,0.577244
4289,1,0,0,0,0,1,1,0,1,0,0,0,1,-0.0574142,0.010746,-0.0582713,0.537197,0.515422,0.516066,0.591953,0.566208
4290,0,1,0,0,0,1,1,0,1,0,0,0,1,-0.0334783,0.0265563,-0.0293386,0.592985,0.52043,0.577987,0.604725,0.58356
4291,1,1,0,0,0,1,1,0,1,0,0,0,1,-0.0388054,0.0190027,-0.0430195,0.583488,0.51676,0.577987,0.604725,0.573414
4292,0,0,1,0,0,1,1,0,1,0,0,0,1,-0.0508603,0.0193904,-0.0416134,0.533479,0.516399,0.516066,0.566199,0.59297
4293,1,0,1,0,0,1,1,0,1,0,0,0,1,-0.0572393,0.0117226,-0.0537585,0.523982,0.514732,0.516066,0.566199,0.585646
4294,0,1,1,0,0,1,1,0,1,0,0,0,1,-0.0344278,0.0250867,-0.0276058,0.56058,0.516545,0.553259,0.583365,0.599518
4295,1,1,1,0,0,1,1,0,1,0,0,0,1,-0.039615,0.0184443,-0.0409318,0.551083,0.515346,0.553259,0.587604,0.59224
4296,0,0,0,1,0,1,1,0,1,0,0,0,1,-0.047889,0.0213788,-0.0425508,0.546694,0.517268,0.516066,0.584273,0.580172
4297,1,0,0,1,0,1,1,0,1,0,0,0,1,-0.0546044,0.0126434,-0.0544832,0.537197,0.515394,0.516066,0.584273,0.575948
4298,0,1,0,1,0,1,1,0,1,0,0,0,1,-0.0301978,0.0287009,-0.0252495,0.592985,0.517035,0.577987,0.598383,0.589379
4299,1,1,0,1,0,1,1,0,1,0,0,0,1,-0.0355249,0.0211778,-0.0389306,0.583488,0.515735,0.577987,0.598383,0.583396
4300,0,0,1,1,0,1,1,0,1,0,0,0,1,-0.0484629,0.0203188,-0.0394141,0.533479,0.515615,0.516066,0.55606,0.587879
4301,1,0,1,1,0,1,1,0,1,0,0,0,1,-0.0548419,0.0126994,-0.0515593,0.523982,0.51494,0.516066,0.55606,0.587655
4302,0,1,1,1,0,1,1,0,1,0,0,0,1,-0.0319315,0.0259197,-0.0240278,0.56058,0.515396,0.553259,0.575039,0.596153
4303,1,1,1,1,0,1,1,0,1,0,0,0,1,-0.0371187,0.0193182,-0.0373539,0.551083,0.515067,0.553259,0.575769,0.595975
4304,0,0,0,0,1,1,1,0,1,0,0,0,1,-0.0494992,0.019209,-0.0487947,0.546694,0.515597,0.506324,0.604201,0.565062
4305,1,0,0,0,1,1,1,0,1,0,0,0,1,-0.0562145,0.0104601,-0.0607268,0.537197,0.514745,0.506324,0.605059,0.555006
4306,0,1,0,0,1,1,1,0,1,0,0,0,1,-0.0322784,0.0262412,-0.0317944,0.592985,0.516595,0.577987,0.614869,0.572726
4307,1,1,0,0,1,1,1,0,1,0,0,0,1,-0.0376054,0.0187027,-0.0454752,0.583488,0.515452,0.577987,0.617172,0.563422
4308,0,0,1,0,1,1,1,0,1,0,0,0,1,-0.0495474,0.0185989,-0.0442371,0.533479,0.515057,0.506324,0.583966,0.578837
4309,1,0,1,0,1,1,1,0,1,0,0,0,1,-0.0559265,0.010947,-0.056382,0.523982,0.514681,0.506324,0.589946,0.574413
4310,0,1,1,0,1,1,1,0,1,0,0,0,1,-0.0331148,0.0242901,-0.0302296,0.56058,0.51536,0.553259,0.599217,0.587691
4311,1,1,1,0,1,1,1,0,1,0,0,0,1,-0.038302,0.0176595,-0.0435555,0.551083,0.514986,0.553259,0.604787,0.582064
4312,0,0,0,1,1,1,1,0,1,0,0,0,1,-0.0475825,0.0201528,-0.0441661,0.546694,0.51545,0.506324,0.596165,0.566615
4313,1,0,0,1,1,1,1,0,1,0,0,0,1,-0.0542979,0.0114303,-0.0560983,0.537197,0.514944,0.506324,0.596165,0.563002
4314,0,1,0,1,1,1,1,0,1,0,0,0,1,-0.0298912,0.0274617,-0.026865,0.592985,0.515647,0.577987,0.607283,0.575628
4315,1,1,0,1,1,1,1,0,1,0,0,0,1,-0.0352183,0.0199488,-0.0405459,0.583488,0.515166,0.577987,0.607283,0.572026
4316,0,0,1,1,1,1,1,0,1,0,0,0,1,-0.0478378,0.0197239,-0.0410062,0.533479,0.515022,0.506324,0.567241,0.574249
4317,1,0,1,1,1,1,1,0,1,0,0,0,1,-0.0542169,0.0121169,-0.0531513,0.523982,0.514834,0.506324,0.567241,0.574131
4318,0,1,1,1,1,1,1,0,1,0,0,0,1,-0.0313064,0.0253186,-0.0256201,0.56058,0.515043,0.553259,0.583218,0.582702
4319,1,1,1,1,1,1,1,0,1,0,0,0,1,-0.0364936,0.0187262,-0.0389461,0.551083,0.514916,0.553259,0.584156,0.582581
4320,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.046511,0.0211312,-0.0454886,0.565401,0.522337,0.540479,0.503805,0.586157
4321,1,0,0,0,0,0,0,1,1,0,0,0,1,-0.0532262,0.0123613,-0.0574207,0.555904,0.51623,0.540479,0.511273,0.594408
4322,0,1,0,0,0,0,0,1,1,0,0,0,1,-0.0292904,0.0281534,-0.0284885,0.603047,0.533076,0.614448,0.569462,0.589486
4323,0,0,1,0,0,0,0,1,1,0,0,0,1,-0.0466724,0.0209886,-0.040763,0.552186,0.516806,0.540479,0.520368,0.579697
4324,1,0,1,0,0,0,0,1,1,0,0,0,1,-0.0530512,0.0133131,-0.052908,0.542689,0.514465,0.540479,0.54245,0.587959
4325,0,1,1,0,0,0,0,1,1,0,0,0,1,-0.0302398,0.0266689,-0.0267556,0.570642,0.520318,0.58972,0.555436,0.582148
4326,1,1,1,0,0,0,0,1,1,0,0,0,1,-0.035427,0.0200204,-0.0400817,0.561145,0.516891,0.58972,0.57161,0.589712
4327,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.0436871,0.0228084,-0.0423014,0.565401,0.519494,0.540479,0.554992,0.577148
4328,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.0504024,0.0140698,-0.0542336,0.555904,0.516307,0.540479,0.547819,0.585862
4329,0,1,0,1,0,0,0,1,1,0,0,0,1,-0.025996,0.0301055,-0.0250005,0.603047,0.522173,0.614448,0.577492,0.580923
4330,0,0,1,1,0,0,0,1,1,0,0,0,1,-0.044261,0.0217279,-0.0391648,0.552186,0.516121,0.540479,0.552189,0.571507
4331,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.0506399,0.0141005,-0.0513099,0.542689,0.515084,0.540479,0.54932,0.579341
4332,0,1,1,1,0,0,0,1,1,0,0,0,1,-0.0277296,0.0273111,-0.0237788,0.570642,0.516696,0.58972,0.56434,0.57379
4333,1,1,1,1,0,0,0,1,1,0,0,0,1,-0.0329168,0.0207035,-0.0371049,0.561145,0.515749,0.58972,0.574684,0.581768
4334,0,0,0,0,1,0,0,1,1,0,0,0,1,-0.0465418,0.0209026,-0.0491799,0.565401,0.517203,0.530737,0.526203,0.583233
4335,1,0,0,0,1,0,0,1,1,0,0,0,1,-0.0532571,0.0121475,-0.0611118,0.555904,0.515344,0.530737,0.536309,0.583421
4336,0,1,0,0,1,0,0,1,1,0,0,0,1,-0.0293212,0.0279162,-0.0321798,0.603047,0.521269,0.614448,0.577621,0.590141
4337,1,1,0,0,1,0,0,1,1,0,0,0,1,-0.0346482,0.020374,-0.0458606,0.59355,0.517427,0.614448,0.580794,0.593656
4338,0,0,1,0,1,0,0,1,1,0,0,0,1,-0.0465901,0.0202719,-0.0446222,0.552186,0.515522,0.530737,0.552176,0.580695
4339,1,0,1,0,1,0,0,1,1,0,0,0,1,-0.052969,0.0126108,-0.0567671,0.542689,0.514723,0.530737,0.551691,0.588529
4340,0,1,1,0,1,0,0,1,1,0,0,0,1,-0.0301576,0.0259493,-0.030615,0.570642,0.516798,0.58972,0.568257,0.583718
4341,1,1,1,0,1,0,0,1,1,0,0,0,1,-0.0353447,0.019312,-0.0439409,0.561145,0.515582,0.58972,0.572324,0.591088
4342,0,0,0,1,1,0,0,1,1,0,0,0,1,-0.0443909,0.0215615,-0.0453862,0.565401,0.516674,0.530737,0.546654,0.575947
4343,1,0,0,1,1,0,0,1,1,0,0,0,1,-0.0511063,0.012835,-0.0573182,0.555904,0.515444,0.530737,0.546647,0.57883
4344,0,1,0,1,1,0,0,1,1,0,0,0,1,-0.0266999,0.0288482,-0.0280853,0.603047,0.517778,0.614448,0.582501,0.582093
4345,1,1,0,1,1,0,0,1,1,0,0,0,1,-0.0320269,0.021334,-0.0417662,0.59355,0.516149,0.614448,0.583596,0.588473
4346,0,0,1,1,1,0,0,1,1,0,0,0,1,-0.0446463,0.0211127,-0.0422264,0.552186,0.515395,0.530737,0.545633,0.573021
4347,1,0,1,1,1,0,0,1,1,0,0,0,1,-0.0510252,0.0134999,-0.0543713,0.542689,0.514961,0.530737,0.544712,0.580871
4348,0,1,1,1,1,0,0,1,1,0,0,0,1,-0.0281151,0.026692,-0.0268405,0.570642,0.515631,0.58972,0.568996,0.575916
4349,1,1,1,1,1,0,0,1,1,0,0,0,1,-0.0333022,0.0200962,-0.0401665,0.561145,0.515209,0.58972,0.572027,0.583338
4350,0,0,0,0,0,1,0,1,1,0,0,0,1,-0.0465553,0.0236241,-0.0419762,0.565401,0.521498,0.554479,0.583641,0.59
4351,1,0,0,0,0,1,0,1,1,0,0,0,1,-0.0532706,0.0148599,-0.0539085,0.555904,0.516478,0.554479,0.563379,0.586614
4352,0,1,0,0,0,1,0,1,1,0,0,0,1,-0.0293347,0.0306566,-0.0249758,0.603047,0.521671,0.614448,0.598331,0.598586
4353,1,1,0,0,0,1,0,1,1,0,0,0,1,-0.0346617,0.0231054,-0.0386569,0.59355,0.517411,0.614448,0.601648,0.593997
4354,0,0,1,0,0,1,0,1,1,0,0,0,1,-0.0467167,0.0234951,-0.0372506,0.552186,0.517101,0.554479,0.557458,0.590608
4355,1,0,1,0,0,1,0,1,1,0,0,0,1,-0.0530956,0.0158286,-0.0493957,0.542689,0.515144,0.554479,0.549285,0.597361
4356,0,1,1,0,0,1,0,1,1,0,0,0,1,-0.0302842,0.0291829,-0.023243,0.570642,0.517016,0.58972,0.573342,0.592775
4357,1,1,1,0,0,1,0,1,1,0,0,0,1,-0.0354713,0.0225415,-0.0365692,0.561145,0.515603,0.58972,0.586486,0.598909
4358,0,0,0,1,0,1,0,1,1,0,0,0,1,-0.0437453,0.0254958,-0.038188,0.565401,0.51793,0.554479,0.574151,0.584964
4359,1,0,0,1,0,1,0,1,1,0,0,0,1,-0.0504607,0.0167632,-0.0501203,0.555904,0.515773,0.554479,0.562494,0.584745
4360,0,1,0,1,0,1,0,1,1,0,0,0,1,-0.0260541,0.0328072,-0.0208868,0.603047,0.517532,0.614448,0.590317,0.591718
4361,1,1,0,1,0,1,0,1,1,0,0,0,1,-0.0313812,0.0252866,-0.0345679,0.59355,0.516009,0.614448,0.590512,0.594296
4362,0,0,1,1,0,1,0,1,1,0,0,0,1,-0.0443192,0.0244255,-0.0350514,0.552186,0.515859,0.554479,0.566916,0.582952
4363,1,0,1,1,0,1,0,1,1,0,0,0,1,-0.0506981,0.0168076,-0.0471966,0.542689,0.515084,0.554479,0.56793,0.590426
4364,0,1,1,1,0,1,0,1,1,0,0,0,1,-0.0277878,0.030018,-0.0196651,0.570642,0.515578,0.58972,0.578439,0.585257
4365,1,1,1,1,0,1,0,1,1,0,0,0,1,-0.032975,0.0234177,-0.0329914,0.561145,0.515172,0.58972,0.58461,0.592384
4366,0,0,0,0,1,1,0,1,1,0,0,0,1,-0.0439607,0.023638,-0.0448257,0.565401,0.51682,0.544737,0.575232,0.575928
4367,1,0,0,0,1,1,0,1,1,0,0,0,1,-0.0506761,0.0148912,-0.0567577,0.555904,0.515328,0.544737,0.563568,0.574667
4368,0,1,0,0,1,1,0,1,1,0,0,0,1,-0.0267397,0.030659,-0.0278254,0.603047,0.517203,0.614448,0.596188,0.58562
4369,1,1,0,0,1,1,0,1,1,0,0,0,1,-0.0320668,0.0231224,-0.0415062,0.59355,0.515747,0.614448,0.590405,0.583799
4370,0,0,1,0,1,1,0,1,1,0,0,0,1,-0.0440089,0.0230181,-0.040268,0.552186,0.51551,0.544737,0.560182,0.584199
4371,1,0,1,0,1,1,0,1,1,0,0,0,1,-0.0503879,0.0153669,-0.052413,0.542689,0.514904,0.544737,0.552464,0.583843
4372,0,1,1,0,1,1,0,1,1,0,0,0,1,-0.0275761,0.0287005,-0.0262606,0.570642,0.515587,0.58972,0.573888,0.592891
4373,1,1,1,0,1,1,0,1,1,0,0,0,1,-0.0327633,0.0220706,-0.0395866,0.561145,0.5151,0.58972,0.586584,0.592934
4374,0,0,0,1,1,1,0,1,1,0,0,0,1,-0.042044,0.0245903,-0.0401971,0.565401,0.515882,0.544737,0.575138,0.571408
4375,1,0,0,1,1,1,0,1,1,0,0,0,1,-0.0487594,0.0158699,-0.0521293,0.555904,0.515153,0.544737,0.56381,0.571342
4376,0,1,0,1,1,1,0,1,1,0,0,0,1,-0.0243525,0.0318878,-0.022896,0.603047,0.515884,0.614448,0.59423,0.580977
4377,1,1,0,1,1,1,0,1,1,0,0,0,1,-0.0296796,0.0243769,-0.036577,0.59355,0.515286,0.614448,0.587552,0.580901
4378,0,0,1,1,1,1,0,1,1,0,0,0,1,-0.0422993,0.0241508,-0.0370373,0.552186,0.515181,0.544737,0.57015,0.577659
4379,1,0,1,1,1,1,0,1,1,0,0,0,1,-0.0486783,0.0165446,-0.0491823,0.542689,0.514913,0.544737,0.5628,0.579218
4380,0,1,1,1,1,1,0,1,1,0,0,0,1,-0.0257677,0.0297368,-0.0216512,0.570642,0.515129,0.58972,0.580763,0.586313
